start_time,peak_time,end_time,peak_amplitude_z,peak_amplitude_power,duration_ms,abs_start_sample,abs_peak_sample,abs_end_sample,epoch_rel_start_sample,epoch_rel_peak_sample,epoch_rel_end_sample,peak_frequency_hz,n_cycles,peak_phase_rad,iri_s,shank,area,reference_channel_idx,epoch_idx,state_code,state_name
4100.5108,4100.5292,4100.5532,5.2223,1564.9168,42.3995,10251401,10251447,10251507,1212449,1212495,1212555,120.9692,5.1774,3.0920,25.0113,4,CA3,281,1,0,Awake
4106.4703,4106.4987,4106.5159,5.9848,1866.5128,45.5994,10266300,10266371,10266414,1227348,1227419,1227462,120.9692,5.5645,-3.1400,5.9695,4,CA3,281,1,0,Awake
4122.2498,4122.2698,4122.3050,4.0716,1278.3323,55.1993,10305749,10305799,10305887,1266797,1266847,1266935,120.9692,6.7258,2.9456,15.7710,4,CA3,281,1,0,Awake
4123.5861,4123.6049,4123.6465,4.8659,1547.0160,60.3993,10309090,10309137,10309241,1270138,1270185,1270289,120.9692,7.3548,-3.0384,1.3352,4,CA3,281,1,0,Awake
4134.1788,4134.2268,4134.2412,6.0812,1843.0397,62.3992,10335572,10335692,10335728,1296620,1296740,1296776,120.9692,7.5968,2.9251,10.6219,4,CA3,281,1,0,Awake
4170.8616,4170.8796,4170.9028,5.4256,1707.6295,41.1995,10427280,10427325,10427383,1388328,1388373,1388431,120.9692,5.0323,2.9919,36.6528,4,CA3,281,1,0,Awake
4190.3629,4190.3849,4190.4065,10.4093,3325.3166,43.5995,10476034,10476089,10476143,1437082,1437137,1437191,120.9692,5.3226,-3.1394,19.5054,4,CA3,281,1,0,Awake
4190.7773,4190.7933,4190.8185,5.9211,1780.0200,41.1995,10477070,10477110,10477173,1438118,1438158,1438221,161.2923,6.7097,2.9472,0.4084,4,CA3,281,1,0,Awake
4197.3044,4197.3228,4197.3484,4.8629,1547.2904,43.9995,10493388,10493434,10493498,1454436,1454482,1454546,120.9692,5.3710,-2.9892,6.5295,4,CA3,281,1,0,Awake
4197.8640,4197.8804,4197.9076,7.4358,2377.0232,43.5995,10494787,10494828,10494896,1455835,1455876,1455944,120.9692,5.3226,2.8177,0.5576,4,CA3,281,1,0,Awake
4218.8214,4218.8386,4218.8618,10.9425,3439.7934,40.3995,10547181,10547224,10547282,1508229,1508272,1508330,120.9692,4.9355,3.1163,20.9581,4,CA3,281,1,0,Awake
4221.2750,4221.3002,4221.3174,6.8465,2076.0222,42.3995,10553315,10553378,10553421,1514363,1514426,1514469,120.9692,5.1774,3.1021,2.4616,4,CA3,281,1,0,Awake
4320.5338,4320.5602,4320.5770,5.8761,1870.2432,43.1995,10801465,10801531,10801573,1762513,1762579,1762621,161.2923,7.0323,-3.0308,99.2600,4,CA3,281,1,0,Awake
4323.0741,4323.1005,4323.1301,5.2108,1665.0989,55.9993,10807816,10807882,10807956,1768864,1768930,1769004,120.9692,6.8226,-3.1357,2.5404,4,CA3,281,1,0,Awake
4323.8749,4323.8861,4323.9389,7.2323,2061.2086,63.9992,10809818,10809846,10809978,1770866,1770894,1771026,120.9692,7.7903,-2.9790,0.7856,4,CA3,281,1,0,Awake
4324.8469,4324.8657,4324.8897,9.8063,3119.6981,42.7995,10812248,10812295,10812355,1773296,1773343,1773403,120.9692,5.2258,3.1401,0.9796,4,CA3,281,1,0,Awake
4328.2229,4328.2461,4328.2653,5.5833,1761.5093,42.3995,10820688,10820746,10820794,1781736,1781794,1781842,120.9692,5.1774,-2.9852,3.3804,4,CA3,281,1,0,Awake
4366.2164,4366.2452,4366.2616,4.2158,1347.8369,45.1995,10915673,10915745,10915786,1876721,1876793,1876834,120.9692,5.5161,3.0784,37.9991,4,CA3,281,1,0,Awake
4385.4394,4385.4594,4385.4882,7.2634,2321.1249,48.7994,10963731,10963781,10963853,1924779,1924829,1924901,120.9692,5.9516,3.1204,19.2142,4,CA3,281,1,0,Awake
4431.3584,4431.3748,4431.4048,6.0935,1755.1822,46.3994,11078530,11078571,11078646,2039578,2039619,2039694,120.9692,5.6613,3.0356,45.9154,4,CA3,281,1,0,Awake
4464.7980,4464.8340,4464.8528,5.0068,1494.1935,54.7993,11162130,11162220,11162267,2123178,2123268,2123315,120.9692,6.6774,3.0507,33.4592,4,CA3,281,1,0,Awake
4488.2985,4488.3529,4488.3685,6.6380,2056.6786,69.9992,11220882,11221018,11221057,2181930,2182066,2182105,120.9692,8.5161,-3.0565,23.5189,4,CA3,281,1,0,Awake
4495.2436,4495.2640,4495.2860,5.6893,1818.5691,42.3995,11238245,11238296,11238351,2199293,2199344,2199399,120.9692,5.1774,3.0075,6.9111,4,CA3,281,1,0,Awake
4523.5309,4523.5453,4523.5829,5.5706,1713.8749,51.9994,11308964,11309000,11309094,2270012,2270048,2270142,120.9692,6.3387,-3.0730,28.2813,4,CA3,281,1,0,Awake
4529.2000,4529.2132,4529.2680,4.8431,1466.2662,67.9992,11323137,11323170,11323307,2284185,2284218,2284355,120.9692,8.2742,3.0892,5.6679,4,CA3,281,1,0,Awake
4536.7427,4536.7531,4536.7879,4.1882,1268.9236,45.1995,11341994,11342020,11342107,2303042,2303068,2303155,120.9692,5.5161,-3.0071,7.5399,4,CA3,281,1,0,Awake
4565.7668,4565.7960,4565.8108,7.2592,2235.6494,43.9995,11414555,11414628,11414665,2375603,2375676,2375713,120.9692,5.3710,-3.0723,29.0428,4,CA3,281,1,0,Awake
4569.9043,4569.9295,4569.9555,6.9750,2173.1618,51.1994,11424899,11424962,11425027,2385947,2386010,2386075,120.9692,6.2419,3.1146,4.1336,4,CA3,281,1,0,Awake
4571.0083,4571.0247,4571.0579,9.6584,2957.3477,49.5994,11427659,11427700,11427783,2388707,2388748,2388831,120.9692,6.0484,3.0113,1.0952,4,CA3,281,1,0,Awake
4584.8422,4584.8702,4584.8842,5.8961,1752.4716,41.9995,11462244,11462314,11462349,2423292,2423362,2423397,120.9692,5.1290,-3.0826,13.8454,4,CA3,281,1,0,Awake
4588.8717,4588.8917,4588.9133,7.2118,2282.0064,41.5995,11472318,11472368,11472422,2433366,2433416,2433470,120.9692,5.0806,-3.1375,4.0216,4,CA3,281,1,0,Awake
4593.1249,4593.1261,4593.1905,4.5303,688.6386,65.5992,11482951,11482954,11483115,2443999,2444002,2444163,120.9692,7.9839,-2.8488,4.2343,4,CA3,281,1,0,Awake
4603.3067,4603.3203,4603.3539,7.2513,2073.3078,47.1994,11508406,11508440,11508524,2469454,2469488,2469572,120.9692,5.7581,3.0242,10.1943,4,CA3,281,1,0,Awake
4621.7041,4621.7181,4621.7509,7.0681,2114.6021,46.7994,11554400,11554435,11554517,2515448,2515483,2515565,120.9692,5.7097,-3.1038,18.3978,4,CA3,281,1,0,Awake
4623.8573,4623.8713,4623.9109,6.8769,2004.7199,53.5994,11559783,11559818,11559917,2520831,2520866,2520965,120.9692,6.5323,2.9967,2.1532,4,CA3,281,1,0,Awake
4632.7968,4632.8212,4632.8580,7.1500,2271.0825,61.1993,11582132,11582193,11582285,2543180,2543241,2543333,120.9692,7.4516,3.0643,8.9499,4,CA3,281,1,0,Awake
4648.2874,4648.3142,4648.3322,4.1272,1299.5662,44.7995,11620859,11620926,11620971,2581907,2581974,2582019,120.9692,5.4677,-2.9881,15.4930,4,CA3,281,1,0,Awake
4658.1441,4658.1677,4658.1929,9.9016,3095.8672,48.7994,11645501,11645560,11645623,2606549,2606608,2606671,120.9692,5.9516,3.1349,9.8535,4,CA3,281,1,0,Awake
4659.5017,4659.5225,4659.5445,8.1361,2597.6235,42.7995,11648895,11648947,11649002,2609943,2609995,2610050,120.9692,5.2258,2.9864,1.3548,4,CA3,281,1,0,Awake
4665.5904,4665.6620,4665.6756,5.4283,1595.9023,85.1990,11664117,11664296,11664330,2625165,2625344,2625378,120.9692,10.3548,-3.0583,6.1395,4,CA3,281,1,0,Awake
4669.9127,4669.9319,4669.9695,6.2481,1983.3637,56.7993,11674923,11674971,11675065,2635971,2636019,2636113,120.9692,6.9194,2.9535,4.2699,4,CA3,281,1,0,Awake
4694.8744,4694.9080,4694.9228,7.3060,2112.3477,48.3994,11737328,11737412,11737449,2698376,2698460,2698497,120.9692,5.9032,3.1011,24.9761,4,CA3,281,1,0,Awake
4695.9664,4695.9972,4696.0280,5.1237,1559.5955,61.5993,11740058,11740135,11740212,2701106,2701183,2701260,120.9692,7.5000,-3.1105,1.0892,4,CA3,281,1,0,Awake
4716.0574,4716.0942,4716.1074,5.6959,1483.8687,49.9994,11790286,11790378,11790411,2751334,2751426,2751459,120.9692,6.0968,-2.9368,20.0970,4,CA3,281,1,0,Awake
4736.8275,4736.8343,4736.8731,5.1394,1153.8779,45.5994,11842212,11842229,11842326,2803260,2803277,2803374,120.9692,5.5645,3.0294,20.7401,4,CA3,281,1,0,Awake
4738.9803,4738.9991,4739.0455,4.0828,1273.1044,65.1992,11847594,11847641,11847757,2808642,2808689,2808805,120.9692,7.9355,3.1314,2.1648,4,CA3,281,1,0,Awake
4815.8894,4815.9138,4815.9330,9.0013,2853.7918,43.5995,12039869,12039930,12039978,3000917,3000978,3001026,120.9692,5.3226,-2.9892,76.9147,4,CA3,281,1,0,Awake
4913.6282,4913.6454,4913.6730,8.8658,2800.5652,44.7995,12284219,12284262,12284331,3245267,3245310,3245379,120.9692,5.4677,2.9214,97.7316,4,CA3,281,1,0,Awake
4926.7932,4926.8180,4926.8396,7.5598,2338.6332,46.3994,12317132,12317194,12317248,3278180,3278242,3278296,120.9692,5.6613,2.8964,13.1726,4,CA3,281,1,0,Awake
4938.3575,4938.3787,4938.4043,7.5736,2409.1829,46.7994,12346043,12346096,12346160,3307091,3307144,3307208,120.9692,5.7097,-3.0205,11.5607,4,CA3,281,1,0,Awake
4975.3122,4975.3366,4975.3530,4.9515,1536.8575,40.7995,12438431,12438492,12438533,3399479,3399540,3399581,120.9692,4.9839,-3.0067,36.9580,4,CA3,281,1,0,Awake
4980.5586,4980.5794,4980.6158,7.7690,2474.7733,57.1993,12451547,12451599,12451690,3412595,3412647,3412738,120.9692,6.9677,2.8920,5.2427,4,CA3,281,1,0,Awake
4988.2277,4988.2429,4988.2889,5.6399,1789.8769,61.1993,12470720,12470758,12470873,3431768,3431806,3431921,120.9692,7.4516,2.9140,7.6635,4,CA3,281,1,0,Awake
5018.5441,5018.5693,5018.5857,5.0797,1609.9460,41.5995,12546512,12546575,12546616,3507560,3507623,3507664,120.9692,5.0806,-3.0658,30.3264,4,CA3,281,1,0,Awake
5043.0570,5043.0866,5043.0982,4.2240,1313.1055,41.1995,12607795,12607869,12607898,3568843,3568917,3568946,120.9692,5.0323,2.8451,24.5173,4,CA3,281,1,0,Awake
5048.0562,5048.0854,5048.1074,4.3907,1400.9149,51.1994,12620293,12620366,12620421,3581341,3581414,3581469,120.9692,6.2419,3.1393,4.9987,4,CA3,281,1,0,Awake
5055.9873,5056.0101,5056.0305,8.0432,2571.2879,43.1995,12640121,12640178,12640229,3601169,3601226,3601277,120.9692,5.2742,-2.8498,7.9247,4,CA3,281,1,0,Awake
5065.5907,5065.6027,5065.6339,4.1379,1257.6589,43.1995,12664130,12664160,12664238,3625178,3625208,3625286,120.9692,5.2742,-3.0424,9.5927,4,CA3,281,1,0,Awake
5095.9996,5096.0428,5096.0632,5.4972,1748.4337,63.5992,12740153,12740261,12740312,3701201,3701309,3701360,120.9692,7.7419,-3.0975,30.4400,4,CA3,281,1,0,Awake
5118.9477,5118.9797,5118.9965,4.0568,1232.8665,48.7994,12797524,12797604,12797646,3758572,3758652,3758694,120.9692,5.9516,3.0556,22.9369,4,CA3,281,1,0,Awake
5148.8005,5148.8225,5148.8417,5.4154,1707.4962,41.1995,12872157,12872212,12872260,3833205,3833260,3833308,120.9692,5.0323,2.9529,29.8428,4,CA3,281,1,0,Awake
5205.6415,5205.6719,5205.6875,4.9682,1471.7042,45.9994,13014261,13014337,13014376,3975309,3975385,3975424,120.9692,5.6129,3.1279,56.8493,4,CA3,281,1,0,Awake
5205.9534,5206.0006,5206.0170,4.0929,645.5079,63.5992,13015041,13015159,13015200,3976089,3976207,3976248,120.9692,7.7419,3.1087,0.3288,4,CA3,281,1,0,Awake
5229.6400,5229.6740,5229.6820,4.6330,1238.8600,41.9995,13074258,13074343,13074363,4035306,4035391,4035411,120.9692,5.1290,-3.1326,23.6733,4,CA3,281,1,0,Awake
5248.9029,5248.9161,5248.9453,7.5168,2176.7992,42.3995,13122416,13122449,13122522,4083464,4083497,4083570,120.9692,5.1774,2.9518,19.2422,4,CA3,281,1,0,Awake
5248.9861,5249.0201,5249.0321,5.3149,1597.8320,45.9994,13122624,13122709,13122739,4083672,4083757,4083787,120.9692,5.6129,2.9389,0.1040,4,CA3,281,1,0,Awake
5276.1158,5276.1350,5276.1778,5.3158,1674.4697,61.9993,13190449,13190497,13190604,4151497,4151545,4151652,120.9692,7.5484,-3.0791,4.4563,4,CA3,281,1,0,Awake
5281.5485,5281.5833,5281.6457,6.0255,1860.7336,97.1988,13204031,13204118,13204274,4165079,4165166,4165322,120.9692,11.8065,3.0196,5.4483,4,CA3,281,1,0,Awake
5324.9936,5325.0088,5325.0384,4.6521,1420.1243,44.7995,13312645,13312683,13312757,4273693,4273731,4273805,120.9692,5.4677,3.0761,43.4255,4,CA3,281,1,0,Awake
5336.3175,5336.3431,5336.3775,7.6471,2421.9020,59.9993,13340955,13341019,13341105,4302003,4302067,4302153,120.9692,7.3065,-3.0698,11.3343,4,CA3,281,1,0,Awake
5407.5506,5407.5686,5407.5978,9.2614,2874.7925,47.1994,13519040,13519085,13519158,4480088,4480133,4480206,120.9692,5.7581,-2.9735,71.2255,4,CA3,281,1,0,Awake
5434.7703,5434.7859,5434.8179,5.2635,1607.1175,47.5994,13587090,13587129,13587209,4548138,4548177,4548257,161.2923,7.7419,-2.9143,27.2173,4,CA3,281,1,0,Awake
5437.0299,5437.0467,5437.0819,9.0958,2762.2215,51.9994,13592739,13592781,13592869,4553787,4553829,4553917,161.2923,8.4516,3.1285,2.2608,4,CA3,281,1,0,Awake
5439.4674,5439.4842,5439.5078,6.9013,2144.5850,40.3995,13598833,13598875,13598934,4559881,4559923,4559982,120.9692,4.9355,-3.1328,2.4376,4,CA3,281,1,0,Awake
5467.5763,5467.6035,5467.6167,4.7530,1487.9389,40.3995,13669106,13669174,13669207,4630154,4630222,4630255,120.9692,4.9355,2.9956,28.1193,4,CA3,281,1,0,Awake
5467.6923,5467.7263,5467.7427,4.8762,1371.4730,50.3994,13669396,13669481,13669522,4630444,4630529,4630570,120.9692,6.1452,-3.0866,0.1228,4,CA3,281,1,0,Awake
5476.8666,5476.8830,5476.9074,5.4030,1651.4587,40.7995,13692332,13692373,13692434,4653380,4653421,4653482,120.9692,4.9839,3.0523,9.1567,4,CA3,281,1,0,Awake
5479.0817,5479.1097,5479.1249,5.0415,1547.1296,43.1995,13697870,13697940,13697978,4658918,4658988,4659026,120.9692,5.2742,-3.1040,2.2268,4,CA3,281,1,0,Awake
5489.3068,5489.3316,5489.3480,6.7659,2049.8032,41.1995,13723433,13723495,13723536,4684481,4684543,4684584,120.9692,5.0323,3.0093,10.2219,4,CA3,281,1,0,Awake
5518.5913,5518.6213,5518.6721,4.2601,1289.3358,80.7990,13796645,13796720,13796847,4757693,4757768,4757895,120.9692,9.8226,3.1041,29.2896,4,CA3,281,1,0,Awake
5536.5219,5536.5439,5536.5659,9.5845,3064.2603,43.9995,13841472,13841527,13841582,4802520,4802575,4802630,120.9692,5.3710,-3.0533,17.9226,4,CA3,281,1,0,Awake
5541.8786,5541.8946,5541.9286,7.5614,2214.7321,49.9994,13854864,13854904,13854989,4815912,4815952,4816037,120.9692,6.0968,-3.0500,5.3507,4,CA3,281,1,0,Awake
5581.4333,5581.4657,5581.4989,4.6026,1471.5034,65.5992,13953752,13953833,13953916,4914800,4914881,4914964,120.9692,7.9839,2.9012,39.5711,4,CA3,281,1,0,Awake
5584.0757,5584.0981,5584.1161,5.4132,1726.7576,40.3995,13960358,13960414,13960459,4921406,4921462,4921507,120.9692,4.9355,-2.9753,2.6324,4,CA3,281,1,0,Awake
5584.1721,5584.1993,5584.2193,13.5750,4337.6730,47.1994,13960599,13960667,13960717,4921647,4921715,4921765,161.2923,7.6774,-3.0030,0.1012,4,CA3,281,1,0,Awake
5605.7382,5605.7798,5605.7874,4.9013,1143.3138,49.1994,14014515,14014619,14014638,4975563,4975667,4975686,120.9692,6.0000,3.1244,21.5805,4,CA3,281,1,0,Awake
5615.5665,5615.5853,5615.6165,5.4957,1745.0155,49.9994,14039086,14039133,14039211,5000134,5000181,5000259,120.9692,6.0968,3.0165,9.8055,4,CA3,281,1,0,Awake
5627.5628,5627.5788,5627.6068,6.8927,2153.3747,43.9995,14069077,14069117,14069187,5030125,5030165,5030235,120.9692,5.3710,-3.0018,11.9935,4,CA3,281,1,0,Awake
5638.1874,5638.2082,5638.2294,6.7166,2147.3679,41.9995,14095639,14095691,14095744,5056687,5056739,5056792,120.9692,5.1290,-3.1156,10.6295,4,CA3,281,1,0,Awake
5657.5304,5657.5644,5657.5736,6.4651,1625.8271,43.1995,14143997,14144082,14144105,5105045,5105130,5105153,120.9692,5.2742,-3.1380,19.3562,4,CA3,281,1,0,Awake
5674.6282,5674.6566,5674.6762,5.0405,1603.4103,47.9994,14186742,14186813,14186862,5147790,5147861,5147910,120.9692,5.8548,-2.8965,17.0922,4,CA3,281,1,0,Awake
5678.7545,5678.7685,5678.8117,5.7246,1462.8406,57.1993,14197058,14197093,14197201,5158106,5158141,5158249,120.9692,6.9677,2.9727,4.1120,4,CA3,281,1,0,Awake
5682.6085,5682.6441,5682.6673,5.8137,1803.8389,58.7993,14206693,14206782,14206840,5167741,5167830,5167888,120.9692,7.1613,3.0437,3.8756,4,CA3,281,1,0,Awake
5694.3123,5694.3487,5694.3647,7.4284,2204.4785,52.3994,14235953,14236044,14236084,5197001,5197092,5197132,120.9692,6.3871,3.0573,11.7047,4,CA3,281,1,0,Awake
5713.1657,5713.1853,5713.2125,8.0642,2576.3714,46.7994,14283087,14283136,14283204,5244135,5244184,5244252,120.9692,5.7097,2.9495,18.8366,4,CA3,281,1,0,Awake
5726.5384,5726.5576,5726.5944,4.8677,1544.4837,55.9993,14316519,14316567,14316659,5277567,5277615,5277707,120.9692,6.8226,2.9739,13.3722,4,CA3,281,1,0,Awake
5732.8167,5732.8435,5732.8735,9.8003,3022.8014,56.7993,14332215,14332282,14332357,5293263,5293330,5293405,120.9692,6.9194,3.0579,6.2859,4,CA3,281,1,0,Awake
5740.4114,5740.4246,5740.4546,6.7323,1933.1676,43.1995,14351202,14351235,14351310,5312250,5312283,5312358,120.9692,5.2742,-2.9986,7.5811,4,CA3,281,1,0,Awake
5805.3306,5805.3534,5805.3774,9.5746,3054.7285,46.7994,14513502,14513559,14513619,5474550,5474607,5474667,120.9692,5.7097,3.0172,64.9288,4,CA3,281,1,0,Awake
5810.0253,5810.0457,5810.0657,6.6828,2133.5537,40.3995,14525239,14525290,14525340,5486287,5486338,5486388,120.9692,4.9355,3.0229,4.6923,4,CA3,281,1,0,Awake
5826.0684,5826.0964,5826.1100,7.0540,2050.4778,41.5995,14565347,14565417,14565451,5526395,5526465,5526499,120.9692,5.0806,2.9528,16.0506,4,CA3,281,1,0,Awake
5861.3635,5861.3763,5861.4051,7.2061,2126.7109,41.5995,14653586,14653618,14653690,5614634,5614666,5614738,120.9692,5.0806,-2.9986,35.2800,4,CA3,281,1,0,Awake
5863.6287,5863.6607,5863.7331,5.5705,1680.2659,104.3987,14659249,14659329,14659510,5620297,5620377,5620558,120.9692,12.6774,-3.0721,2.2844,4,CA3,281,1,0,Awake
5894.2011,5894.2631,5894.2759,5.3332,1435.0040,74.7991,14735681,14735836,14735868,5696729,5696884,5696916,120.9692,9.0968,3.0990,30.6024,4,CA3,281,1,0,Awake
5897.3931,5897.4187,5897.4535,8.4697,2676.0400,60.3993,14743661,14743725,14743812,5704709,5704773,5704860,120.9692,7.3548,-2.9900,3.1556,4,CA3,281,1,0,Awake
5908.4970,5908.5330,5908.5626,6.7312,1893.5685,65.5992,14771421,14771511,14771585,5732469,5732559,5732633,120.9692,7.9839,-3.0493,11.1143,4,CA3,281,1,0,Awake
5947.2253,5947.2513,5947.2685,9.3175,2789.7044,43.1995,14868243,14868308,14868351,5829291,5829356,5829399,120.9692,5.2742,-3.1137,38.7183,4,CA3,281,1,0,Awake
5957.2048,5957.2264,5957.2468,9.3221,2977.9035,41.9995,14893192,14893246,14893297,5854240,5854294,5854345,120.9692,5.1290,3.1035,9.9751,4,CA3,281,1,0,Awake
5964.7435,5964.7735,5964.7891,5.8541,1797.4362,45.5994,14912039,14912114,14912153,5873087,5873162,5873201,161.2923,7.4194,-3.0816,7.5471,4,CA3,281,1,0,Awake
5979.0081,5979.0265,5979.0565,4.5767,1439.0436,48.3994,14947701,14947747,14947822,5908749,5908795,5908870,120.9692,5.9032,-2.9744,14.2530,4,CA3,281,1,0,Awake
6043.8317,6043.8625,6043.8765,4.0658,1227.8272,44.7995,15109762,15109839,15109874,6070810,6070887,6070922,120.9692,5.4677,-3.1252,64.8360,4,CA3,281,1,0,Awake
6049.0681,6049.1061,6049.1157,4.2405,1176.0331,47.5994,15122853,15122948,15122972,6083901,6083996,6084020,120.9692,5.8065,2.9314,5.2435,4,CA3,281,1,0,Awake
6068.6878,6068.7354,6068.7466,5.6829,1406.0363,58.7993,15171903,15172022,15172050,6132951,6133070,6133098,120.9692,7.1613,-3.0365,19.6294,4,CA3,281,1,0,Awake
6072.1362,6072.1630,6072.1774,5.8331,1770.1337,41.1995,15180524,15180591,15180627,6141572,6141639,6141675,120.9692,5.0323,2.9413,3.4276,4,CA3,281,1,0,Awake
6072.4342,6072.4342,6072.4806,5.3162,640.5846,46.3994,15181269,15181269,15181385,6142317,6142317,6142433,120.9692,5.6613,2.7560,0.2712,4,CA3,281,1,0,Awake
6074.8161,6074.8417,6074.8661,9.6171,2984.1725,49.9994,15187224,15187288,15187349,6148272,6148336,6148397,120.9692,6.0968,-3.0607,2.4076,4,CA3,281,1,0,Awake
6118.9764,6119.0020,6119.0340,6.3471,1973.6796,57.5993,15297626,15297690,15297770,6258674,6258738,6258818,120.9692,7.0161,2.9082,44.1603,4,CA3,281,1,0,Awake
6122.2224,6122.2464,6122.2636,6.4852,2057.8606,41.1995,15305741,15305801,15305844,6266789,6266849,6266892,120.9692,5.0323,2.8911,3.2444,4,CA3,281,1,0,Awake
6135.5730,6135.5842,6135.6206,5.2233,1571.5526,47.5994,15339118,15339146,15339237,6300166,6300194,6300285,120.9692,5.8065,-2.9555,13.3378,4,CA3,281,1,0,Awake
6172.3046,6172.3634,6172.3798,4.0126,1272.8077,75.1991,15430948,15431095,15431136,6391996,6392143,6392184,120.9692,9.1452,3.0779,36.7792,4,CA3,281,1,0,Awake
6196.0671,6196.0827,6196.1083,6.5118,2044.0050,41.1995,15490355,15490394,15490458,6451403,6451442,6451506,120.9692,5.0323,3.1038,23.7193,4,CA3,281,1,0,Awake
6201.4538,6201.4658,6201.5062,4.2148,1328.2498,52.3994,15503822,15503852,15503953,6464870,6464900,6465001,120.9692,6.3871,-2.9499,5.3831,4,CA3,281,1,0,Awake
6256.8223,6256.8379,6256.8987,6.9195,2128.8934,76.3991,15642245,15642284,15642436,6603293,6603332,6603484,120.9692,9.2903,-3.1008,55.3721,4,CA3,281,1,0,Awake
6271.8482,6271.8630,6271.8890,7.2660,2119.2741,40.7995,15679810,15679847,15679912,6640858,6640895,6640960,120.9692,4.9839,-2.9816,15.0250,4,CA3,281,1,0,Awake
6286.9712,6286.9912,6287.0116,5.0549,1594.0797,40.3995,15717618,15717668,15717719,6678666,6678716,6678767,120.9692,4.9355,3.0561,15.1282,4,CA3,281,1,0,Awake
6301.0946,6301.1166,6301.1354,8.0558,2575.5368,40.7995,15752927,15752982,15753029,6713975,6714030,6714077,120.9692,4.9839,3.0298,14.1254,4,CA3,281,1,0,Awake
6306.5437,6306.5669,6306.5861,5.7467,1827.0642,42.3995,15766550,15766608,15766656,6727598,6727656,6727704,120.9692,5.1774,-3.0786,5.4503,4,CA3,281,1,0,Awake
6322.9775,6323.0155,6323.0323,4.0674,1292.1231,54.7993,15807635,15807730,15807772,6768683,6768778,6768820,120.9692,6.6774,-2.9624,16.4486,4,CA3,281,1,0,Awake
6339.7233,6339.7509,6339.7673,9.5375,2835.6703,43.9995,15849500,15849569,15849610,6810548,6810617,6810658,120.9692,5.3710,2.9208,16.7354,4,CA3,281,1,0,Awake
6385.3220,6385.3664,6385.3784,5.0123,1409.2133,56.3993,15963498,15963609,15963639,6924546,6924657,6924687,120.9692,6.8710,3.0040,45.6154,4,CA3,281,1,0,Awake
6409.9861,6409.9881,6410.0293,4.1227,760.4540,43.1995,16025159,16025164,16025267,6986207,6986212,6986315,120.9692,5.2742,-2.9437,24.6217,4,CA3,281,1,0,Awake
6886.0375,6886.0555,6886.0899,4.1930,1278.2921,52.3994,17215302,17215347,17215433,8176350,8176395,8176481,120.9692,6.3871,-2.9963,39.5751,4,CA3,281,1,0,Awake
6886.5135,6886.5575,6886.5935,5.0640,1475.5206,79.9990,17216492,17216602,17216692,8177540,8177650,8177740,120.9692,9.7258,3.0871,0.5020,4,CA3,281,1,0,Awake
7165.2830,7165.2998,7165.3262,8.0782,2410.8841,43.1995,17913424,17913466,17913532,8874472,8874514,8874580,120.9692,5.2742,3.0884,105.9763,4,CA3,281,1,0,Awake
7209.6720,7209.6848,7209.7188,6.5181,1847.6331,46.7994,18024398,18024430,18024515,8985446,8985478,8985563,120.9692,5.7097,3.0058,44.3851,4,CA3,281,1,0,Awake
7217.1979,7217.2171,7217.2427,5.5989,1736.2495,44.7995,18043213,18043261,18043325,9004261,9004309,9004373,120.9692,5.4677,-3.1066,7.5323,4,CA3,281,1,0,Awake
